flow_id,duration,protocol,pkts_fwd,pkts_bwd,mean_pkt_len_fwd,mean_pkt_len_bwd,fb_psec,fp_psec,fiat_total,fiat_mean,fiat_median,fiat_min,fiat_max,fiat_std,biat_total,biat_mean,biat_median,biat_min,biat_max,biat_std,flowiat_mean,flowiat_median,flowiat_min,flowiat_max,flowiat_std,flowiat_skew,flowiat_kurtosis,size_skewness,size_kurtosis,Label
9423789266571959,0.00030112266540527344,17,1,1,77.0,127.0,677464.7790973872,6641.811559778305,,,,,,,,,,,,,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.0,,,,,7
3124629909995920,0.0004398822784423828,17,1,1,87.0,230.0,720647.3539295393,4546.671002710027,,,,,,,,,,,,,0.0004398822784423828,0.0004398822784423828,0.0004398822784423828,0.0004398822784423828,0.0,,,,,7
3965993253852823,0.00036406517028808594,17,1,1,77.0,205.0,774586.5933202357,5493.521938441389,,,,,,,,,,,,,0.00036406517028808594,0.00036406517028808594,0.00036406517028808594,0.00036406517028808594,0.0,,,,,7
2931546567909442,0.00035381317138671875,17,1,1,77.0,127.0,576575.4824797844,5652.700808625337,,,,,,,,,,,,,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.0,,,,,7
1159050226567665,0.00044608116149902344,17,1,1,87.0,230.0,710633.0133618386,4483.489043292357,,,,,,,,,,,,,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.0,,,,,7
6830111704889736,0.0004677772521972656,17,1,1,77.0,205.0,602851.0336391437,4275.539245667686,,,,,,,,,,,,,0.0004677772521972656,0.0004677772521972656,0.0004677772521972656,0.0004677772521972656,0.0,,,,,7
3854693103255593,0.0004889965057373047,17,1,1,77.0,205.0,576691.2374451488,4090.0087762067283,,,,,,,,,,,,,0.0004889965057373047,0.0004889965057373047,0.0004889965057373047,0.0004889965057373047,0.0,,,,,7
2420732556080172,0.001074075698852539,17,1,1,77.0,205.0,262551.3269700333,1862.0661487236405,,,,,,,,,,,,,0.001074075698852539,0.001074075698852539,0.001074075698852539,0.001074075698852539,0.0,,,,,7
8300136917687542,0.0004730224609375,17,1,1,77.0,127.0,431269.1612903226,4228.129032258064,,,,,,,,,,,,,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,,,,,7
4860026948537162,4.800659894943237,6,68,43,1225.1911764705883,144.8139534883721,18651.6024795501,23.12182125564062,4.800659894943237,0.07165164022303339,4.410743713378906e-05,2.86102294921875e-06,4.557121992111206,0.5522184661101448,4.800275087356567,0.11429226398468018,0.0008045434951782227,2.7179718017578125e-05,4.632843017578125,0.7057267095535507,0.04364236268130216,0.0001900196075439453,2.86102294921875e-06,4.557121992111206,0.43236897952541825,10.340445625804415,104.95320029853107,1.231206102718715,-0.3124293271736067,7
1295194994440742,0.00040984153747558594,17,1,1,77.0,205.0,688070.8132635253,4879.934845840605,,,,,,,,,,,,,0.00040984153747558594,0.00040984153747558594,0.00040984153747558594,0.00040984153747558594,0.0,,,,,7
3655587184746701,0.0004069805145263672,17,1,1,77.0,127.0,501252.49912126537,4914.240187463386,,,,,,,,,,,,,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0,,,,,7
3631722224854521,0.0003819465637207031,17,1,1,87.0,230.0,829959.0312109863,5236.334581772784,,,,,,,,,,,,,0.0003819465637207031,0.0003819465637207031,0.0003819465637207031,0.0003819465637207031,0.0,,,,,7
8436206717997124,0.00035500526428222656,17,1,1,77.0,205.0,794354.4177300201,5633.719274680994,,,,,,,,,,,,,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.0,,,,,7
2159325672835137,0.0003440380096435547,17,1,1,77.0,127.0,592957.7380457381,5813.311157311157,,,,,,,,,,,,,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0,,,,,7
986029674798662,0.00030684471130371094,17,1,1,87.0,230.0,1033095.857031857,6517.954933954934,,,,,,,,,,,,,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.0,,,,,7
8924101011923157,0.0004138946533203125,17,1,1,77.0,205.0,681332.7926267281,4832.147465437788,,,,,,,,,,,,,0.0004138946533203125,0.0004138946533203125,0.0004138946533203125,0.0004138946533203125,0.0,,,,,7
4512396341199577,0.0003039836883544922,17,1,1,77.0,127.0,671088.64,6579.3003921568625,,,,,,,,,,,,,0.0003039836883544922,0.0003039836883544922,0.0003039836883544922,0.0003039836883544922,0.0,,,,,7
7872631376068739,0.0003559589385986328,17,1,1,87.0,230.0,890552.1553918285,5618.625586068319,,,,,,,,,,,,,0.0003559589385986328,0.0003559589385986328,0.0003559589385986328,0.0003559589385986328,0.0,,,,,7
4636400671504311,0.000431060791015625,17,1,1,77.0,205.0,654200.0707964601,4639.716814159292,,,,,,,,,,,,,0.000431060791015625,0.000431060791015625,0.000431060791015625,0.000431060791015625,0.0,,,,,7
4114424551395254,0.0004391670227050781,17,1,1,77.0,127.0,464515.7524429967,4554.0760043431055,,,,,,,,,,,,,0.0004391670227050781,0.0004391670227050781,0.0004391670227050781,0.0004391670227050781,0.0,,,,,7
37508318594273,0.0003139972686767578,17,1,1,87.0,230.0,1009562.9217919514,6369.4821564160975,,,,,,,,,,,,,0.0003139972686767578,0.0003139972686767578,0.0003139972686767578,0.0003139972686767578,0.0,,,,,7
9518403646620728,0.00040411949157714844,17,1,1,77.0,205.0,697813.4088495575,4949.031268436578,,,,,,,,,,,,,0.00040411949157714844,0.00040411949157714844,0.00040411949157714844,0.00040411949157714844,0.0,,,,,7
600676487929034,0.0002968311309814453,17,1,1,77.0,127.0,687259.4506024097,6737.837751004016,,,,,,,,,,,,,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0,,,,,7
3019962143422377,5.85900092124939,6,97,73,858.6701030927835,126.89041095890411,15796.891184011545,29.015185743262986,5.85900092124939,0.06103125959634781,0.0006564855575561523,1.9073486328125e-06,5.569066047668457,0.5651845328900652,5.858698129653931,0.08137080735630459,0.0007520914077758789,5.91278076171875e-05,5.6455910205841064,0.660387832159245,0.03466864450443426,0.00028204917907714844,1.9073486328125e-06,5.569066047668457,0.4270305348727361,12.88045059241536,163.9394733542589,1.9725528805365293,2.6264990183916597,7
7044699746257279,0.0004429817199707031,17,1,1,77.0,205.0,636595.1173304629,4514.858988159311,,,,,,,,,,,,,0.0004429817199707031,0.0004429817199707031,0.0004429817199707031,0.0004429817199707031,0.0,,,,,7
9546889365891486,0.0004038810729980469,17,1,1,77.0,127.0,505099.18299881933,4951.952774498229,,,,,,,,,,,,,0.0004038810729980469,0.0004038810729980469,0.0004038810729980469,0.0004038810729980469,0.0,,,,,7
8506671044825984,0.0004489421844482422,17,1,1,87.0,230.0,706104.2846521508,4454.916622411046,,,,,,,,,,,,,0.0004489421844482422,0.0004489421844482422,0.0004489421844482422,0.0004489421844482422,0.0,,,,,7
4807042318089299,0.0004069805145263672,17,1,1,77.0,205.0,692907.8664323374,4914.240187463386,,,,,,,,,,,,,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0,,,,,7
6590850408671632,0.00040602684020996094,17,1,1,77.0,127.0,502429.83910745743,4925.782736347622,,,,,,,,,,,,,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.0,,,,,7
2630492612855904,0.0003368854522705078,17,1,1,87.0,230.0,940972.6595895258,5936.736022646851,,,,,,,,,,,,,0.0003368854522705078,0.0003368854522705078,0.0003368854522705078,0.0003368854522705078,0.0,,,,,7
6712221517798577,0.00038313865661621094,17,1,1,77.0,205.0,736025.966397013,5220.042314872433,,,,,,,,,,,,,0.00038313865661621094,0.00038313865661621094,0.00038313865661621094,0.00038313865661621094,0.0,,,,,7
1484960444825397,0.00030303001403808594,17,1,1,77.0,127.0,673200.642014162,6600.006294256491,,,,,,,,,,,,,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.0,,,,,7
4252038018539097,0.00030303001403808594,17,1,1,87.0,230.0,1046100.9976396539,6600.006294256491,,,,,,,,,,,,,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.0,,,,,7
2797226633674055,0.0004279613494873047,17,1,1,77.0,205.0,658938.0100278552,4673.3192200557105,,,,,,,,,,,,,0.0004279613494873047,0.0004279613494873047,0.0004279613494873047,0.0004279613494873047,0.0,,,,,7
2058398120180519,0.0003390312194824219,17,1,1,77.0,127.0,601714.4978902953,5899.161744022504,,,,,,,,,,,,,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0,,,,,7
6976409274346423,0.0003590583801269531,17,1,1,87.0,230.0,882864.786188579,5570.124833997344,,,,,,,,,,,,,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0,,,,,7
432488032464643,0.24497103691101074,6,1,1,60.0,60.0,489.85382726526865,8.164230454421144,,,,,,,,,,,,,0.24497103691101074,0.24497103691101074,0.24497103691101074,0.24497103691101074,0.0,,,,,4
1349718125250387,0.058053016662597656,6,1,1,60.0,60.0,2067.076043566113,34.45126739276855,,,,,,,,,,,,,0.058053016662597656,0.058053016662597656,0.058053016662597656,0.058053016662597656,0.0,,,,,4
1694366599748220,0.054823875427246094,6,1,1,128.0,60.0,3429.1629063962287,36.48045645102371,,,,,,,,,,,,,0.054823875427246094,0.054823875427246094,0.054823875427246094,0.054823875427246094,0.0,,,,,4
1533442273034123,0.05724501609802246,6,1,1,107.0,60.0,2917.284532054993,34.937539306047825,,,,,,,,,,,,,0.05724501609802246,0.05724501609802246,0.05724501609802246,0.05724501609802246,0.0,,,,,4
1349718125250387,0.05898308753967285,6,1,1,60.0,60.0,2034.4814930090988,33.908024883484984,,,,,,,,,,,,,0.05898308753967285,0.05898308753967285,0.05898308753967285,0.05898308753967285,0.0,,,,,4
1694366599748220,0.05672001838684082,6,1,1,128.0,60.0,3314.526429060828,35.260919458093916,,,,,,,,,,,,,0.05672001838684082,0.05672001838684082,0.05672001838684082,0.05672001838684082,0.0,,,,,4
1533442273034123,0.05981707572937012,6,1,1,107.0,60.0,2791.8449366457944,33.43526870234484,,,,,,,,,,,,,0.05981707572937012,0.05981707572937012,0.05981707572937012,0.05981707572937012,0.0,,,,,4
432488032464643,10.75887393951416,6,2,2,186.5,73.0,48.23924909965406,0.3717861202285477,10.75887393951416,10.75887393951416,10.75887393951416,10.75887393951416,10.75887393951416,0.0,10.531933069229126,10.531933069229126,10.531933069229126,10.531933069229126,10.531933069229126,0.0,3.5862913131713867,0.1769099235534668,0.05003094673156738,10.531933069229126,4.911583527492905,0.7067528959820291,,1.0935693132618503,-0.718867255918409,4
2076908856863113,14.766952991485596,17,12,0,92.0,0.0,74.76153006219698,0.8126253267630107,14.766952991485596,1.342450271953236,0.750756025314331,0.02230691909790039,5.802347898483276,1.5680682841895601,,,,,,,1.342450271953236,0.750756025314331,0.02230691909790039,5.802347898483276,1.5680682841895601,2.0962929277708025,3.110757617596108,,,4
432488032464643,12.888332843780518,6,4,4,99.25,137.75,73.5548974014489,0.6207164337675012,12.888332843780518,4.296110947926839,0.17407584190368652,0.08997917175292969,12.624277830123901,5.8890033551683185,12.664308071136475,4.221436023712158,0.12685108184814453,0.04453396797180176,12.492923021316528,5.848921090848742,1.8411904062543596,0.05002784729003906,7.891654968261719e-05,12.492923021316528,4.348837140555462,2.040680311734601,2.1654386159155887,0.9482855434521819,-0.4566393146360084,4
1349718125250387,0.05753207206726074,6,1,1,60.0,60.0,2085.793118309871,34.76321863849785,,,,,,,,,,,,,0.05753207206726074,0.05753207206726074,0.05753207206726074,0.05753207206726074,0.0,,,,,4
1694366599748220,0.05502510070800781,6,1,1,128.0,60.0,3416.622551908212,36.347048424555446,,,,,,,,,,,,,0.05502510070800781,0.05502510070800781,0.05502510070800781,0.05502510070800781,0.0,,,,,4
1533442273034123,0.05705904960632324,6,1,1,107.0,60.0,2926.7925272539624,35.0514075120235,,,,,,,,,,,,,0.05705904960632324,0.05705904960632324,0.05705904960632324,0.05705904960632324,0.0,,,,,4
432488032464643,11.878561019897461,6,6,6,124.5,66.66666666666667,96.5605175642648,1.0102233746915237,11.878561019897461,2.375712203979492,2.515044927597046,0.16054582595825195,3.521252155303955,1.2208323899239608,11.656101942062378,2.3312203884124756,2.5154330730438232,0.1597728729248047,3.6878609657287598,1.2360776737826658,1.079869183627042,0.17141079902648926,0.04999899864196777,3.4656782150268555,1.3551357353765943,0.772720798100751,-1.1733014539879025,2.7602542156816527,6.172550685945453,4
1349718125250387,0.05747103691101074,6,1,1,60.0,60.0,2088.0082638113927,34.800137730189874,,,,,,,,,,,,,0.05747103691101074,0.05747103691101074,0.05747103691101074,0.05747103691101074,0.0,,,,,4
1694366599748220,0.055029869079589844,6,1,1,128.0,60.0,3416.3264994887613,36.343898930731505,,,,,,,,,,,,,0.055029869079589844,0.055029869079589844,0.055029869079589844,0.055029869079589844,0.0,,,,,4
1533442273034123,0.057022809982299805,6,1,1,107.0,60.0,2928.6525874792515,35.07368368238624,,,,,,,,,,,,,0.057022809982299805,0.057022809982299805,0.057022809982299805,0.057022809982299805,0.0,,,,,4
432488032464643,11.390324115753174,6,7,7,93.14285714285714,104.42857142857143,121.41884514833671,1.229113399910856,11.307498931884766,1.8845831553141277,0.4688199758529663,0.06849813461303711,8.511242866516113,3.0179536123050092,11.2191321849823,1.8698553641637166,0.45819103717803955,0.04192805290222168,8.582369089126587,3.0468335998774143,0.8761787781348596,0.10275387763977051,7.891654968261719e-05,8.408488988876343,2.2105519488842114,3.009293596381145,7.3833369830998965,1.7994355301318417,2.508938710779158,4
2076908856863113,1.5128960609436035,17,3,0,92.0,0.0,182.43156759087398,1.9829518216399344,1.5128960609436035,0.7564480304718018,0.7564480304718018,0.7561819553375244,0.7567141056060791,0.00026607513427734375,,,,,,,0.7564480304718018,0.7564480304718018,0.7561819553375244,0.7567141056060791,0.00026607513427734375,,,,,4
432488032464643,12.021294832229614,6,6,6,125.5,73.0,99.07418598592866,0.9982285741655281,12.021294832229614,2.404258966445923,0.526763916015625,0.13002490997314453,10.025737047195435,3.824801034243498,11.798394918441772,2.3596789836883545,0.5281498432159424,0.1290419101715088,9.803389072418213,3.736249722369986,1.0928449847481467,0.17094707489013672,0.05001497268676758,9.803389072418213,2.7678339280558166,2.798301376014498,5.929720933846987,2.824120451956366,6.401625533720258,4
1349718125250387,0.05781102180480957,6,1,1,60.0,60.0,2075.7287495308833,34.59547915884806,,,,,,,,,,,,,0.05781102180480957,0.05781102180480957,0.05781102180480957,0.05781102180480957,0.0,,,,,4
1694366599748220,0.056207895278930664,6,1,1,128.0,60.0,3344.725844421916,35.5821898342757,,,,,,,,,,,,,0.056207895278930664,0.056207895278930664,0.056207895278930664,0.056207895278930664,0.0,,,,,4
1533442273034123,0.06034398078918457,6,1,1,107.0,60.0,2767.4674062923496,33.143322231046106,,,,,,,,,,,,,0.06034398078918457,0.06034398078918457,0.06034398078918457,0.06034398078918457,0.0,,,,,4
432488032464643,8.194952011108398,6,7,7,145.71428571428572,86.14285714285714,198.04874974252388,1.708368759331691,8.194952011108398,1.3658253351847331,0.45469796657562256,0.03632402420043945,5.625757932662964,1.9707147004643484,7.972082853317261,1.3286804755528767,0.42531394958496094,0.0899050235748291,5.404093027114868,1.8860947167330597,0.6303809239314153,0.08909893035888672,8.797645568847656e-05,5.404093027114868,1.4207547844313966,2.8821585319807466,6.8257540017318945,1.6871074678772293,1.7143537390080876,4
2076908856863113,1.5082378387451172,17,3,0,92.0,0.0,182.9950110717533,1.9890762073016663,1.5082378387451172,0.7541189193725586,0.7541189193725586,0.75193190574646,0.7563059329986572,0.002187013626098633,,,,,,,0.7541189193725586,0.7541189193725586,0.75193190574646,0.7563059329986572,0.002187013626098633,,,,,4
1349718125250387,0.05753588676452637,6,1,1,60.0,60.0,2085.654827761962,34.7609137960327,,,,,,,,,,,,,0.05753588676452637,0.05753588676452637,0.05753588676452637,0.05753588676452637,0.0,,,,,4
1694366599748220,0.05542898178100586,6,1,1,128.0,60.0,3391.7274674604064,36.08220710064262,,,,,,,,,,,,,0.05542898178100586,0.05542898178100586,0.05542898178100586,0.05542898178100586,0.0,,,,,4
1533442273034123,0.0575718879699707,6,1,1,107.0,60.0,2900.721270198862,34.73917688860912,,,,,,,,,,,,,0.0575718879699707,0.0575718879699707,0.0575718879699707,0.0575718879699707,0.0,,,,,4
432488032464643,5.873561859130859,6,4,4,98.5,137.75,160.89044819217014,1.3620355402511757,5.873561859130859,1.9578539530436199,0.17168092727661133,0.08013606071472168,5.621744871139526,2.59103166202547,5.650960922241211,1.8836536407470703,0.1363680362701416,0.034442901611328125,5.480149984359741,2.5434473515923606,0.8390802655901227,0.05098891258239746,6.890296936035156e-05,5.480149984359741,1.8953774500786822,2.038236709193345,2.1600557543010517,0.9618469783631685,-0.4045831217025886,4
1349718125250387,0.05742216110229492,6,1,1,60.0,60.0,2089.785506091029,34.82975843485048,,,,,,,,,,,,,0.05742216110229492,0.05742216110229492,0.05742216110229492,0.05742216110229492,0.0,,,,,4
1694366599748220,0.054936885833740234,6,1,1,128.0,60.0,3422.1087916952374,36.40541267760891,,,,,,,,,,,,,0.054936885833740234,0.054936885833740234,0.054936885833740234,0.054936885833740234,0.0,,,,,4
1533442273034123,0.18142485618591309,6,1,1,160.0,60.0,1212.6232569508418,11.023847790462199,,,,,,,,,,,,,0.18142485618591309,0.18142485618591309,0.18142485618591309,0.18142485618591309,0.0,,,,,4
432488032464643,9.096970081329346,6,3,3,187.66666666666666,66.66666666666667,83.87408040024052,0.6595602652705675,9.096970081329346,4.548485040664673,4.548485040664673,0.13195514678955078,8.965014934539795,4.416529893875122,8.87379002571106,4.43689501285553,4.43689501285553,0.13037800788879395,8.743412017822266,4.306517004966736,1.819394016265869,0.08041000366210938,0.04996800422668457,8.743412017822266,3.462292847128321,1.4993874571177204,0.24917580545045004,1.7253222398368906,1.0839777605825311,4
432488032464643,8.75791311264038,6,4,4,107.75,137.75,112.12716858113949,0.9134596218422768,8.75791311264038,2.919304370880127,0.49085402488708496,0.20887398719787598,8.05818510055542,3.6355604382987825,8.536748886108398,2.845582962036133,0.2688789367675781,0.03729104995727539,8.230578899383545,3.80894072512428,1.2511304446629115,0.17153501510620117,4.792213439941406e-05,8.05818510055542,2.780347673954894,2.037000812522928,2.1573988977431338,0.8576360287457259,-0.8629180271340107,4
1349718125250387,0.05763602256774902,6,1,1,60.0,60.0,2082.0312480609573,34.700520801015955,,,,,,,,,,,,,0.05763602256774902,0.05763602256774902,0.05763602256774902,0.05763602256774902,0.0,,,,,4
1694366599748220,0.05488920211791992,6,1,1,128.0,60.0,3425.08166899775,36.437039031890954,,,,,,,,,,,,,0.05488920211791992,0.05488920211791992,0.05488920211791992,0.05488920211791992,0.0,,,,,4
1533442273034123,0.05727100372314453,6,1,1,107.0,60.0,2915.960767988277,34.92168584417098,,,,,,,,,,,,,0.05727100372314453,0.05727100372314453,0.05727100372314453,0.05727100372314453,0.0,,,,,4
432488032464643,13.147940874099731,6,6,6,162.33333333333334,86.5,113.55390279713507,0.9126904444511861,13.147940874099731,2.629588174819946,0.14085698127746582,0.04333901405334473,10.366032123565674,3.975401248859541,13.01623797416687,2.603247594833374,0.17186284065246582,0.09085798263549805,10.144287109375,3.877566076849892,1.1952673521908848,0.05141782760620117,8.082389831542969e-05,10.144287109375,2.909247767410251,2.6045738323495224,5.160951973008389,1.1946829930760856,0.03852273178314469,4
432488032464643,11.71803092956543,6,7,7,158.85714285714286,78.28571428571429,141.6620258111541,1.1947399767205769,11.71803092956543,1.9530051549275715,0.5017614364624023,0.0377960205078125,9.170828104019165,3.263484948724987,11.59669804573059,1.9327830076217651,0.4100865125656128,0.09055900573730469,8.949374914169312,3.180680419029851,0.9013869945819561,0.08079791069030762,0.00010704994201660156,8.949374914169312,2.3521321879784756,3.04800640170691,7.555039518682632,2.0105266895420146,3.074842978771348,4
1349718125250387,0.057779788970947266,6,1,1,60.0,60.0,2076.850783590404,34.61417972650673,,,,,,,,,,,,,0.057779788970947266,0.057779788970947266,0.057779788970947266,0.057779788970947266,0.0,,,,,4
1694366599748220,0.05480313301086426,6,1,1,128.0,60.0,3430.460808923654,36.494263924719725,,,,,,,,,,,,,0.05480313301086426,0.05480313301086426,0.05480313301086426,0.05480313301086426,0.0,,,,,4
1533442273034123,0.05740094184875488,6,1,1,107.0,60.0,2909.35992722953,34.84263385903629,,,,,,,,,,,,,0.05740094184875488,0.05740094184875488,0.05740094184875488,0.05740094184875488,0.0,,,,,4
432488032464643,14.846225023269653,6,4,4,154.75,54.0,56.243253668271834,0.5388575201750595,14.796669006347656,4.932223002115886,3.22832989692688,0.13662219047546387,11.431716918945312,4.766006715389717,14.795293807983398,4.931764602661133,3.227980852127075,0.1356678009033203,11.431645154953003,4.7663357971813625,2.120889289038522,0.05093121528625488,0.04955601692199707,11.381740093231201,3.931131666898281,1.7671095330828916,1.454832159061782,2.1056637217769643,2.729606887080468,4
3998009210102740,0.3381040096282959,6,4,2,129.0,199.5,2706.2678168352127,17.746018471050572,0.3381040096282959,0.1127013365427653,0.13408303260803223,0.016498088836669922,0.18752288818359375,0.07143879988206445,0.15244388580322266,0.15244388580322266,0.15244388580322266,0.15244388580322266,0.15244388580322266,0.0,0.06762080192565918,0.051635026931762695,5.793571472167969e-05,0.13588786125183105,0.05745213567060072,0.1738709198269815,-1.7352672267450608,0.7039070058495415,-1.4964641086455752,4
432488032464643,12.042383193969727,6,6,6,123.5,66.66666666666667,94.74868733386266,0.9964804978145065,11.99238109588623,2.398476219177246,1.9838581085205078,0.13515996932983398,5.224746942520142,1.7272506077809044,11.99264407157898,2.398528814315796,2.2066938877105713,0.13471412658691406,5.223639011383057,1.7006538579298975,1.0947621085427024,0.17122817039489746,0.04973912239074707,5.1736369132995605,1.6008022974303453,1.515131044070606,1.125115080286598,2.749677437794362,6.134771570018147,4
1349718125250387,0.057608842849731445,6,1,1,60.0,60.0,2083.0135455595146,34.716892425991915,,,,,,,,,,,,,0.057608842849731445,0.057608842849731445,0.057608842849731445,0.057608842849731445,0.0,,,,,4
1694366599748220,0.054472923278808594,6,1,1,128.0,60.0,3451.255939354681,36.715488716539156,,,,,,,,,,,,,0.054472923278808594,0.054472923278808594,0.054472923278808594,0.054472923278808594,0.0,,,,,4
1533442273034123,0.05700993537902832,6,1,1,107.0,60.0,2929.313967639273,35.081604402865544,,,,,,,,,,,,,0.05700993537902832,0.05700993537902832,0.05700993537902832,0.05700993537902832,0.0,,,,,4
9508063618014491,0.13868212699890137,17,2,2,105.0,84.5,2732.8683818283407,28.842938066789873,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.0,0.0001220703125,0.0001220703125,0.0001220703125,0.0001220703125,0.0001220703125,0.0,0.04622737566630045,0.0001220703125,6.604194641113281e-05,0.13849401473999023,0.06524237017593375,0.7071063900731451,,0.4103770119045534,-1.473037689030452,4
5782411871628281,0.17858290672302246,6,1,1,60.0,60.0,671.9568081961895,11.199280136603157,,,,,,,,,,,,,0.17858290672302246,0.17858290672302246,0.17858290672302246,0.17858290672302246,0.0,,,,,4
432488032464643,13.344533920288086,6,5,5,76.8,132.2,78.30921681058159,0.7493704957950391,13.344533920288086,3.3361334800720215,2.487962484359741,0.1333930492401123,8.235215902328491,3.3156423058874007,13.123416900634766,3.2808542251586914,2.4878629446029663,0.13383197784423828,8.013859033584595,3.2341827045751725,1.4827259911431208,0.17148208618164062,0.04958510398864746,8.013859033584595,2.6571526194861033,1.6883024424382014,1.2580394413995144,2.524508751249176,4.668168345378264,4
1349718125250387,0.057418107986450195,6,1,1,60.0,60.0,2089.933023016331,34.832217050272185,,,,,,,,,,,,,0.057418107986450195,0.057418107986450195,0.057418107986450195,0.057418107986450195,0.0,,,,,4
1694366599748220,0.0550379753112793,6,1,1,128.0,60.0,3415.8233281061835,36.338546043682804,,,,,,,,,,,,,0.0550379753112793,0.0550379753112793,0.0550379753112793,0.0550379753112793,0.0,,,,,4
1533442273034123,0.05712008476257324,6,1,1,107.0,60.0,2923.665129247555,35.013953643683294,,,,,,,,,,,,,0.05712008476257324,0.05712008476257324,0.05712008476257324,0.05712008476257324,0.0,,,,,4
432488032464643,2.5844948291778564,6,2,2,92.0,60.0,117.62453403580778,1.5476912373132603,2.413233995437622,2.413233995437622,2.413233995437622,2.413233995437622,2.413233995437622,0.0,2.4128329753875732,2.4128329753875732,2.4128329753875732,2.4128329753875732,2.4128329753875732,0.0,0.8614982763926188,0.1716618537902832,0.17126083374023438,2.241572141647339,0.9758596023928844,0.707106691628678,,0.0,-2.0,4
