flow_id,duration,protocol,pkts_fwd,pkts_bwd,mean_pkt_len_fwd,mean_pkt_len_bwd,fb_psec,fp_psec,fiat_total,fiat_mean,fiat_median,fiat_min,fiat_max,fiat_std,biat_total,biat_mean,biat_median,biat_min,biat_max,biat_std,flowiat_mean,flowiat_median,flowiat_min,flowiat_max,flowiat_std,flowiat_skew,flowiat_kurtosis,size_skewness,size_kurtosis,Label
9423789266571959,0.00030112266540527344,17,1,1,77.0,127.0,677464.7790973872,6641.811559778305,,,,,,,,,,,,,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.0,,,,,7
3124629909995920,0.0004398822784423828,17,1,1,87.0,230.0,720647.3539295393,4546.671002710027,,,,,,,,,,,,,0.0004398822784423828,0.0004398822784423828,0.0004398822784423828,0.0004398822784423828,0.0,,,,,7
3965993253852823,0.00036406517028808594,17,1,1,77.0,205.0,774586.5933202357,5493.521938441389,,,,,,,,,,,,,0.00036406517028808594,0.00036406517028808594,0.00036406517028808594,0.00036406517028808594,0.0,,,,,7
2931546567909442,0.00035381317138671875,17,1,1,77.0,127.0,576575.4824797844,5652.700808625337,,,,,,,,,,,,,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.0,,,,,7
1159050226567665,0.00044608116149902344,17,1,1,87.0,230.0,710633.0133618386,4483.489043292357,,,,,,,,,,,,,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.0,,,,,7
6830111704889736,0.0004677772521972656,17,1,1,77.0,205.0,602851.0336391437,4275.539245667686,,,,,,,,,,,,,0.0004677772521972656,0.0004677772521972656,0.0004677772521972656,0.0004677772521972656,0.0,,,,,7
3854693103255593,0.0004889965057373047,17,1,1,77.0,205.0,576691.2374451488,4090.0087762067283,,,,,,,,,,,,,0.0004889965057373047,0.0004889965057373047,0.0004889965057373047,0.0004889965057373047,0.0,,,,,7
2420732556080172,0.001074075698852539,17,1,1,77.0,205.0,262551.3269700333,1862.0661487236405,,,,,,,,,,,,,0.001074075698852539,0.001074075698852539,0.001074075698852539,0.001074075698852539,0.0,,,,,7
8300136917687542,0.0004730224609375,17,1,1,77.0,127.0,431269.1612903226,4228.129032258064,,,,,,,,,,,,,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,,,,,7
4860026948537162,4.800659894943237,6,68,43,1225.1911764705883,144.8139534883721,18651.6024795501,23.12182125564062,4.800659894943237,0.07165164022303339,4.410743713378906e-05,2.86102294921875e-06,4.557121992111206,0.5522184661101448,4.800275087356567,0.11429226398468018,0.0008045434951782227,2.7179718017578125e-05,4.632843017578125,0.7057267095535507,0.04364236268130216,0.0001900196075439453,2.86102294921875e-06,4.557121992111206,0.43236897952541825,10.340445625804415,104.95320029853107,1.231206102718715,-0.3124293271736067,7
1295194994440742,0.00040984153747558594,17,1,1,77.0,205.0,688070.8132635253,4879.934845840605,,,,,,,,,,,,,0.00040984153747558594,0.00040984153747558594,0.00040984153747558594,0.00040984153747558594,0.0,,,,,7
3655587184746701,0.0004069805145263672,17,1,1,77.0,127.0,501252.49912126537,4914.240187463386,,,,,,,,,,,,,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0,,,,,7
3631722224854521,0.0003819465637207031,17,1,1,87.0,230.0,829959.0312109863,5236.334581772784,,,,,,,,,,,,,0.0003819465637207031,0.0003819465637207031,0.0003819465637207031,0.0003819465637207031,0.0,,,,,7
8436206717997124,0.00035500526428222656,17,1,1,77.0,205.0,794354.4177300201,5633.719274680994,,,,,,,,,,,,,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.0,,,,,7
2159325672835137,0.0003440380096435547,17,1,1,77.0,127.0,592957.7380457381,5813.311157311157,,,,,,,,,,,,,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0,,,,,7
986029674798662,0.00030684471130371094,17,1,1,87.0,230.0,1033095.857031857,6517.954933954934,,,,,,,,,,,,,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.0,,,,,7
8924101011923157,0.0004138946533203125,17,1,1,77.0,205.0,681332.7926267281,4832.147465437788,,,,,,,,,,,,,0.0004138946533203125,0.0004138946533203125,0.0004138946533203125,0.0004138946533203125,0.0,,,,,7
4512396341199577,0.0003039836883544922,17,1,1,77.0,127.0,671088.64,6579.3003921568625,,,,,,,,,,,,,0.0003039836883544922,0.0003039836883544922,0.0003039836883544922,0.0003039836883544922,0.0,,,,,7
7872631376068739,0.0003559589385986328,17,1,1,87.0,230.0,890552.1553918285,5618.625586068319,,,,,,,,,,,,,0.0003559589385986328,0.0003559589385986328,0.0003559589385986328,0.0003559589385986328,0.0,,,,,7
4636400671504311,0.000431060791015625,17,1,1,77.0,205.0,654200.0707964601,4639.716814159292,,,,,,,,,,,,,0.000431060791015625,0.000431060791015625,0.000431060791015625,0.000431060791015625,0.0,,,,,7
4114424551395254,0.0004391670227050781,17,1,1,77.0,127.0,464515.7524429967,4554.0760043431055,,,,,,,,,,,,,0.0004391670227050781,0.0004391670227050781,0.0004391670227050781,0.0004391670227050781,0.0,,,,,7
37508318594273,0.0003139972686767578,17,1,1,87.0,230.0,1009562.9217919514,6369.4821564160975,,,,,,,,,,,,,0.0003139972686767578,0.0003139972686767578,0.0003139972686767578,0.0003139972686767578,0.0,,,,,7
9518403646620728,0.00040411949157714844,17,1,1,77.0,205.0,697813.4088495575,4949.031268436578,,,,,,,,,,,,,0.00040411949157714844,0.00040411949157714844,0.00040411949157714844,0.00040411949157714844,0.0,,,,,7
600676487929034,0.0002968311309814453,17,1,1,77.0,127.0,687259.4506024097,6737.837751004016,,,,,,,,,,,,,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0002968311309814453,0.0,,,,,7
3019962143422377,5.85900092124939,6,97,73,858.6701030927835,126.89041095890411,15796.891184011545,29.015185743262986,5.85900092124939,0.06103125959634781,0.0006564855575561523,1.9073486328125e-06,5.569066047668457,0.5651845328900652,5.858698129653931,0.08137080735630459,0.0007520914077758789,5.91278076171875e-05,5.6455910205841064,0.660387832159245,0.03466864450443426,0.00028204917907714844,1.9073486328125e-06,5.569066047668457,0.4270305348727361,12.88045059241536,163.9394733542589,1.9725528805365293,2.6264990183916597,7
7044699746257279,0.0004429817199707031,17,1,1,77.0,205.0,636595.1173304629,4514.858988159311,,,,,,,,,,,,,0.0004429817199707031,0.0004429817199707031,0.0004429817199707031,0.0004429817199707031,0.0,,,,,7
9546889365891486,0.0004038810729980469,17,1,1,77.0,127.0,505099.18299881933,4951.952774498229,,,,,,,,,,,,,0.0004038810729980469,0.0004038810729980469,0.0004038810729980469,0.0004038810729980469,0.0,,,,,7
8506671044825984,0.0004489421844482422,17,1,1,87.0,230.0,706104.2846521508,4454.916622411046,,,,,,,,,,,,,0.0004489421844482422,0.0004489421844482422,0.0004489421844482422,0.0004489421844482422,0.0,,,,,7
4807042318089299,0.0004069805145263672,17,1,1,77.0,205.0,692907.8664323374,4914.240187463386,,,,,,,,,,,,,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0004069805145263672,0.0,,,,,7
6590850408671632,0.00040602684020996094,17,1,1,77.0,127.0,502429.83910745743,4925.782736347622,,,,,,,,,,,,,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.0,,,,,7
2630492612855904,0.0003368854522705078,17,1,1,87.0,230.0,940972.6595895258,5936.736022646851,,,,,,,,,,,,,0.0003368854522705078,0.0003368854522705078,0.0003368854522705078,0.0003368854522705078,0.0,,,,,7
6712221517798577,0.00038313865661621094,17,1,1,77.0,205.0,736025.966397013,5220.042314872433,,,,,,,,,,,,,0.00038313865661621094,0.00038313865661621094,0.00038313865661621094,0.00038313865661621094,0.0,,,,,7
1484960444825397,0.00030303001403808594,17,1,1,77.0,127.0,673200.642014162,6600.006294256491,,,,,,,,,,,,,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.0,,,,,7
4252038018539097,0.00030303001403808594,17,1,1,87.0,230.0,1046100.9976396539,6600.006294256491,,,,,,,,,,,,,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.0,,,,,7
2797226633674055,0.0004279613494873047,17,1,1,77.0,205.0,658938.0100278552,4673.3192200557105,,,,,,,,,,,,,0.0004279613494873047,0.0004279613494873047,0.0004279613494873047,0.0004279613494873047,0.0,,,,,7
2058398120180519,0.0003390312194824219,17,1,1,77.0,127.0,601714.4978902953,5899.161744022504,,,,,,,,,,,,,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0,,,,,7
6976409274346423,0.0003590583801269531,17,1,1,87.0,230.0,882864.786188579,5570.124833997344,,,,,,,,,,,,,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0,,,,,7
1694366599748220,119.99918007850647,6,5,4,128.0,60.0,7.3333834399891895,0.0750005124544349,119.99918007850647,29.999795019626617,29.999439477920532,29.999272108078003,30.001029014587402,0.0007160416373365032,89.99991607666016,29.999972025553387,29.99933409690857,29.999276876449585,30.001305103302002,0.0009429177263946896,14.999897509813309,15.000483512878418,0.054823875427246094,29.94458508491516,14.94449780403108,-3.835670036562558e-09,-1.9999999945838893,-0.22360679774997838,-1.9500000000000002,4
1349718125250387,119.99921417236328,6,5,4,60.0,60.0,4.5000294687293545,0.07500049114548925,119.99921417236328,29.99980354309082,29.99951410293579,29.999300003051758,30.00088596343994,0.0006325861814130757,89.99918103218079,29.99972701072693,29.99943494796753,29.999238967895508,30.00050711631775,0.0005573901068247852,14.99990177154541,15.000253558158875,0.05747103691101074,29.941980123519897,14.941891974891442,-2.2634558123779707e-09,-1.9999999964443698,,,4
1533442273034123,119.99942302703857,6,5,4,107.0,60.0,6.45836438584688,0.07500036060983474,119.99942302703857,29.999855756759644,29.999458074569702,29.999202966690063,30.001303911209106,0.0008608790770851209,89.99949288368225,29.999830961227417,29.99917197227478,29.99854588508606,30.00177502632141,0.0013982222306044875,14.999927878379822,15.000651955604553,0.057022809982299805,29.9426851272583,14.942141916735798,-8.047627093496167e-09,-1.9999999859683193,-0.22360679774997935,-1.9499999999999997,4
432488032464643,117.37708115577698,6,23,23,79.0,131.95652173913044,41.336860247535625,0.3918993345809231,117.37708115577698,5.335321870717135,2.2548190355300903,0.06849813461303711,23.816537141799927,6.735800392933143,117.0820951461792,5.321913415735418,2.365542411804199,0.04192805290222168,23.52153515815735,6.698286269567719,2.6083795812394883,0.17111515998840332,7.891654968261719e-05,23.52153515815735,5.341685768265331,2.4938700042223316,5.67547342220398,2.1431024612704976,3.6824279172298384,4
2076908856863113,108.27921390533447,17,18,0,92.0,0.0,15.293794074343715,0.1662368921124317,108.27921390533447,6.3693655238432045,0.7540040016174316,0.02230691909790039,52.05015707015991,14.443419174287053,,,,,,,6.3693655238432045,0.7540040016174316,0.02230691909790039,52.05015707015991,14.443419174287053,2.4576815152363993,4.334399627751801,,,4
1349718125250387,119.94250702857971,6,4,4,60.0,60.0,4.0019173509990615,0.06669862251665103,90.00064587593079,30.00021529197693,30.000274896621704,29.99914312362671,30.001227855682373,0.0008521312384202437,89.99976801872253,29.999922672907513,29.999497175216675,29.99925684928894,30.00101399421692,0.0007778927895970444,17.134643861225673,29.941720962524414,0.05742216110229492,29.943591833114624,14.789213263144822,-0.28867513016121327,-1.9166666631314486,,,4
432488032464643,112.84263491630554,6,29,29,87.27586206896552,149.6551724137931,60.890105987831326,0.513990124769934,112.84263491630554,4.030094104153769,0.6034293174743652,0.08013606071472168,19.155808210372925,5.327522317578873,112.6197898387909,4.022135351385389,0.6477674245834351,0.034442901611328125,19.15607714653015,5.360235519799794,1.9796953494088692,0.09051299095153809,4.792213439941406e-05,18.9844651222229,4.199764515737936,2.4688164176823215,5.539432169332244,1.77128827815372,2.2322712275906182,4
1694366599748220,119.99890804290771,6,5,4,60.0,128.0,6.766728241474124,0.075000682479393,119.99890804290771,29.99972701072693,29.999601006507874,29.998694896697998,30.00101113319397,0.0008383858224897782,89.99975180625916,29.99991726875305,29.9995059967041,29.999186992645264,30.00105881690979,0.0008176348178346238,14.999863505363464,14.999593496322632,0.05480313301086426,29.94612193107605,14.944848968369865,4.6973439782151235e-09,-1.9999999926702279,0.22360679774997838,-1.9500000000000002,4
1533442273034123,119.99732089042664,6,5,4,60.0,120.25,6.508478641061961,0.07500167448086767,119.99732089042664,29.99933022260666,29.998737454414368,29.87703800201416,30.12280797958374,0.08689823350896683,89.99984192848206,29.99994730949402,29.99969506263733,29.998955011367798,30.00119185447693,0.0009304436688121191,14.99966511130333,15.000595927238464,0.05727100372314453,29.942424058914185,14.911342722381018,-7.647375707558967e-07,-1.9999493581432013,0.9395869991328721,-0.2332410661751041,4
9508063618014491,0.13868212699890137,17,2,2,105.0,84.5,2732.8683818283407,28.842938066789873,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.13868212699890137,0.0,0.0001220703125,0.0001220703125,0.0001220703125,0.0001220703125,0.0001220703125,0.0,0.04622737566630045,0.0001220703125,6.604194641113281e-05,0.13849401473999023,0.06524237017593375,0.7071063900731451,,0.4103770119045534,-1.473037689030452,4
5782411871628281,0.17858290672302246,6,1,1,60.0,60.0,671.9568081961895,11.199280136603157,,,,,,,,,,,,,0.17858290672302246,0.17858290672302246,0.17858290672302246,0.17858290672302246,0.0,,,,,4
2076908856863113,4.461185932159424,17,6,0,92.0,0.0,123.73391479175719,1.3449338564321434,4.461185932159424,0.8922371864318848,0.7557318210601807,0.7496850490570068,1.4487299919128418,0.2782586787420277,,,,,,,0.8922371864318848,0.7557318210601807,0.7496850490570068,1.4487299919128418,0.2782586787420277,1.4996691037131453,0.24955893080629687,,,4
432488032464643,112.41008114814758,6,35,36,83.88571428571429,126.36111111111111,66.58655454696597,0.6316159482744935,112.33914303779602,3.3040924422881184,1.5094035863876343,0.08992791175842285,21.34969401359558,4.400256259228106,112.23914003372192,3.206832572392055,1.3748359680175781,0.03556394577026367,21.127586126327515,4.358699111885571,1.6058583021163941,0.17116153240203857,6.985664367675781e-05,21.127586126327515,3.432145171731172,3.4083000908095906,14.00026548037686,2.294073424028718,4.311014262254414,4
1349718125250387,119.99991607666016,6,5,4,60.0,60.0,4.500003147127445,0.07500005245212409,119.99991607666016,29.99997901916504,29.999833583831787,29.990226984024048,30.010021924972534,0.007000080184587375,90.0001277923584,30.0000425974528,30.00002884864807,29.99999499320984,30.00010395050049,4.553163749896439e-05,14.99998950958252,14.99999749660492,0.057418107986450195,29.942685842514038,14.94000733537528,-3.7611903506198026e-10,-1.9999996775168682,,,4
1694366599748220,90.05496311187744,6,4,4,128.0,60.0,8.350455921743839,0.08883463746536,90.00013089179993,30.000043630599976,30.000037908554077,29.999952793121338,30.00014019012451,7.661142454656402e-05,90.00049018859863,30.000163396199543,30.000602960586548,29.987958192825317,30.011929035186768,0.009790990195654886,12.864994730268206,0.06682682037353516,0.054472923278808594,29.94556498527527,14.788484334821959,0.2886751157343547,-1.9166661217567433,0.0,-2.0,4
1533442273034123,90.05770897865295,6,4,4,107.0,60.0,7.417466062326113,0.0888319288901331,90.00020599365234,30.00006866455078,30.000107049942017,29.99998188018799,30.00011706352234,6.150182743492982e-05,90.00069904327393,30.00023301442464,30.000227212905884,29.99160099029541,30.008870840072632,0.0070503878415855425,12.865386996950422,0.06588387489318848,0.05700993537902832,29.94310712814331,14.787104605610788,0.28867512835947223,-1.9166663770280328,0.0,-2.0,4
2076908856863113,87.58044505119324,17,9,0,92.0,0.0,9.45416524791591,0.10276266573821641,87.58044505119324,10.947555631399155,0.7534414529800415,0.7503302097320557,53.402100801467896,18.62920133120273,,,,,,,10.947555631399155,0.7534414529800415,0.7503302097320557,53.402100801467896,18.62920133120273,1.4832907070874357,0.5662052635941253,,,4
432488032464643,118.94322490692139,6,20,19,156.5,73.63157894736842,38.076990123179804,0.32788752810863603,118.8930230140686,6.257527527056243,2.2601659297943115,0.04257392883300781,23.461940050125122,7.62137891303096,118.90235590934753,6.605686439408196,3.870485544204712,0.13325119018554688,23.677842140197754,7.689108313451011,3.1300848659716154,0.08844554424285889,4.601478576660156e-05,23.461940050125122,6.18882541725239,2.129854438010887,3.377679526772787,1.5627313537350755,0.7310851622912207,4
1694366599748220,119.99958896636963,6,5,4,128.0,60.0,7.333358452141228,0.07500025689689893,119.99958896636963,29.999897241592407,29.999898433685303,29.99916911125183,30.000622987747192,0.0005649200065907317,89.99832797050476,29.99944265683492,30.000295877456665,29.9976909160614,30.000341176986694,0.0012388058268783455,14.999948620796204,14.999783515930176,0.05456113815307617,29.945780038833618,14.944495886850254,2.59098092386439e-09,-1.9999999838937135,-0.22360679774997838,-1.9500000000000002,4
1533442273034123,119.99930095672607,6,5,4,107.0,60.0,6.458370955673142,0.07500043690459134,119.99930095672607,29.99982523918152,29.999758005142212,29.99918007850647,30.00060486793518,0.0006134504943887052,89.99861717224121,29.999539057413738,29.99888300895691,29.99797511100769,30.00175905227661,0.0016129378092867846,14.99991261959076,14.999590039253235,0.05697011947631836,29.943583965301514,14.942518614157752,5.823730116534326e-09,-1.9999999880734487,-0.22360679774997935,-1.9499999999999997,4
5782411871628281,5.7220458984375e-05,6,1,1,60.0,54.0,1992294.4,34952.53333333333,,,,,,,,,,,,,5.7220458984375e-05,5.7220458984375e-05,5.7220458984375e-05,5.7220458984375e-05,0.0,,,,,4
9508063618014491,0.13783907890319824,17,2,2,105.0,84.5,2749.5830864203936,29.019346558526582,0.13783907890319824,0.13783907890319824,0.13783907890319824,0.13783907890319824,0.13783907890319824,0.0,0.00011205673217773438,0.00011205673217773438,0.00011205673217773438,0.00011205673217773438,0.00011205673217773438,0.0,0.045946359634399414,0.00011205673217773438,6.890296936035156e-05,0.13765811920166016,0.06485000949757881,0.70710654635118,,0.4103770119045534,-1.473037689030452,4
2076908856863113,1.5033130645751953,17,3,0,92.0,0.0,183.59449305922968,1.9955923158611921,1.5033130645751953,0.7516565322875977,0.7516565322875977,0.7507860660552979,0.7525269985198975,0.0008704662322998047,,,,,,,0.7516565322875977,0.7516565322875977,0.7507860660552979,0.7525269985198975,0.0008704662322998047,,,,,4
1694366599748220,119.94514894485474,6,4,4,60.0,128.0,6.269532420571132,0.06669715341033118,90.00114393234253,30.000381310780842,30.00025486946106,29.999248027801514,30.001641035079956,0.0009810237897832398,90.00072693824768,30.000242312749226,30.00064706802368,29.999323844909668,30.00075602531433,0.0006509763446928195,17.13502127783639,29.943612813949585,0.05482602119445801,29.945930004119873,14.791103292438928,-0.288675131757397,-1.9166666556867515,0.0,-2.0,4
1533442273034123,119.94259810447693,6,4,4,60.0,107.0,5.569330751182607,0.06669857187045038,89.99951505661011,29.99983835220337,29.999704122543335,29.999051094055176,30.000759840011597,0.0007040200693734336,90.00074410438538,30.000248034795124,30.00064516067505,29.999345779418945,30.000753164291382,0.0006395127145827801,17.13465687206813,29.941854000091553,0.05719709396362305,29.943448066711426,14.78934435447325,-0.28867513121433347,-1.9166666634148464,0.0,-2.0,4
432488032464643,118.08503913879395,6,36,37,71.97222222222223,142.78378378378378,66.6807586924294,0.6181985502346135,118.08503913879395,3.3738582611083983,1.3181090354919434,0.0904848575592041,27.731237173080444,5.028369061522406,117.86423707008362,3.2740065852801004,1.2640225887298584,0.032984018325805664,27.726526975631714,4.997568851825146,1.6400699880388048,0.10564053058624268,5.602836608886719e-05,27.555023193359375,3.84874645356423,4.628627516954421,26.417333279102234,1.9991242913723775,2.5989743423972484,4
6655942567456799,0.06196784973144531,17,1,1,75.0,553.0,10134.28742035766,32.27480070177599,,,,,,,,,,,,,0.06196784973144531,0.06196784973144531,0.06196784973144531,0.06196784973144531,0.0,,,,,4
5854667352175200,0.09958600997924805,17,1,1,90.0,90.0,1807.4827984122348,20.083142204580387,,,,,,,,,,,,,0.09958600997924805,0.09958600997924805,0.09958600997924805,0.09958600997924805,0.0,,,,,4
7017614894721443,0.02631998062133789,6,14,12,455.0,532.25,484688.80671050964,987.8426726090186,0.02631998062133789,0.0020246138939490686,0.0015349388122558594,5.9604644775390625e-06,0.010077953338623047,0.0025510846665953036,0.025648832321166992,0.002331712029196999,0.0014200210571289062,0.0,0.011564016342163086,0.0031931507545492253,0.0010527992248535157,0.0004169940948486328,0.0,0.010077953338623047,0.002006887127638245,3.657759097718057,13.458743061750845,0.9655639391693431,-0.610923981212014,4
7285424282144469,0.048413991928100586,6,14,12,457.14285714285717,532.0833333333334,264076.5508241285,537.0348315547392,0.048413991928100586,0.0037241532252385067,0.0018799304962158203,5.9604644775390625e-06,0.017194032669067383,0.00506966558417333,0.047651052474975586,0.004331913861361417,0.0015420913696289062,7.200241088867188e-05,0.016727924346923828,0.005556319956649287,0.0019365596771240235,0.00043082237243652344,5.9604644775390625e-06,0.016366958618164062,0.003913705783217941,2.60428923735161,5.742747960692499,0.9615119488675464,-0.6297309030506173,4
5468489368463682,0.41557884216308594,17,2,0,64.0,0.0,308.00413065727935,4.81256454151999,0.41557884216308594,0.41557884216308594,0.41557884216308594,0.41557884216308594,0.41557884216308594,0.0,,,,,,,0.41557884216308594,0.41557884216308594,0.41557884216308594,0.41557884216308594,0.0,,,,,4
4845914525549492,0.4151298999786377,17,2,0,64.0,0.0,308.33722169033547,4.817769088911492,0.4151298999786377,0.4151298999786377,0.4151298999786377,0.4151298999786377,0.4151298999786377,0.0,,,,,,,0.4151298999786377,0.4151298999786377,0.4151298999786377,0.4151298999786377,0.0,,,,,4
4293863729851303,0.41945791244506836,17,2,0,64.0,0.0,305.1557646245682,4.768058822258878,0.41945791244506836,0.41945791244506836,0.41945791244506836,0.41945791244506836,0.41945791244506836,0.0,,,,,,,0.41945791244506836,0.41945791244506836,0.41945791244506836,0.41945791244506836,0.0,,,,,4
2067106055113632,0.4189879894256592,17,2,0,64.0,0.0,305.49801719963375,4.773406518744277,0.4189879894256592,0.4189879894256592,0.4189879894256592,0.4189879894256592,0.4189879894256592,0.0,,,,,,,0.4189879894256592,0.4189879894256592,0.4189879894256592,0.4189879894256592,0.0,,,,,4
5716021637270855,0.41199588775634766,17,2,0,64.0,0.0,310.6827126286721,4.854417384823002,0.41199588775634766,0.41199588775634766,0.41199588775634766,0.41199588775634766,0.41199588775634766,0.0,,,,,,,0.41199588775634766,0.41199588775634766,0.41199588775634766,0.41199588775634766,0.0,,,,,4
5296206476951003,0.41164398193359375,17,2,0,64.0,0.0,310.9483087758317,4.858567324622371,0.41164398193359375,0.41164398193359375,0.41164398193359375,0.41164398193359375,0.41164398193359375,0.0,,,,,,,0.41164398193359375,0.41164398193359375,0.41164398193359375,0.41164398193359375,0.0,,,,,4
2236959996829825,0.41132402420043945,17,2,0,64.0,0.0,311.19018697926873,4.862346671551074,0.41132402420043945,0.41132402420043945,0.41132402420043945,0.41132402420043945,0.41132402420043945,0.0,,,,,,,0.41132402420043945,0.41132402420043945,0.41132402420043945,0.41132402420043945,0.0,,,,,4
3538687562649635,0.4108240604400635,17,2,0,64.0,0.0,311.56889852772963,4.8682640394957755,0.4108240604400635,0.4108240604400635,0.4108240604400635,0.4108240604400635,0.4108240604400635,0.0,,,,,,,0.4108240604400635,0.4108240604400635,0.4108240604400635,0.4108240604400635,0.0,,,,,4
2246341434105399,0.4157729148864746,17,2,0,64.0,0.0,307.86036179136386,4.81031815299006,0.4157729148864746,0.4157729148864746,0.4157729148864746,0.4157729148864746,0.4157729148864746,0.0,,,,,,,0.4157729148864746,0.4157729148864746,0.4157729148864746,0.4157729148864746,0.0,,,,,4
9517534672093461,0.41548800468444824,17,2,0,64.0,0.0,308.07146910826583,4.813616704816654,0.41548800468444824,0.41548800468444824,0.41548800468444824,0.41548800468444824,0.41548800468444824,0.0,,,,,,,0.41548800468444824,0.41548800468444824,0.41548800468444824,0.41548800468444824,0.0,,,,,4
5474357345497899,0.4114229679107666,17,2,0,64.0,0.0,311.1153483967912,4.861177318699863,0.4114229679107666,0.4114229679107666,0.4114229679107666,0.4114229679107666,0.4114229679107666,0.0,,,,,,,0.4114229679107666,0.4114229679107666,0.4114229679107666,0.4114229679107666,0.0,,,,,4
8344361451501711,0.4110400676727295,17,2,0,64.0,0.0,311.4051647683012,4.865705699504706,0.4110400676727295,0.4110400676727295,0.4110400676727295,0.4110400676727295,0.4110400676727295,0.0,,,,,,,0.4110400676727295,0.4110400676727295,0.4110400676727295,0.4110400676727295,0.0,,,,,4
9188530084165141,0.0005640983581542969,17,1,1,71.0,121.0,340366.17413355876,3545.4809805579034,,,,,,,,,,,,,0.0005640983581542969,0.0005640983581542969,0.0005640983581542969,0.0005640983581542969,0.0,,,,,4
